media_file,split,annotator,item,start,end,SR,ISR,MUR,P,B,V,FG,HM,ME,T
34m,test,Gold,"34m-(239530, 240950)",239530.0,240950.0,0,0,0,0,1,1,1,0,0,1
34m,test,A2,"34m-(239530, 240950)",239580.0,240820.0,0,0,0,0,1,1,1,0,0,2
34m,test,mas,"34m-(239530, 240950)",239580.0,240820.0,0,0,0,0,1,1,1,0,0,2
34m,test,A3,"34m-(239530, 240950)",239880.0,240950.0,0,0,0,0,1,1,0,0,0,1
34m,test,bau,"34m-(239530, 240950)",239880.0,240950.0,0,0,0,0,1,1,0,0,0,1
34m,test,sad,"34m-(239530, 240950)",239880.0,240950.0,0,0,0,0,1,1,0,0,0,1
34m,test,A2,"34m-(241660, 242120)",241660.0,242120.0,0,0,0,0,0,1,0,0,0,1
34m,test,bau,"34m-(241660, 242120)",241660.0,242120.0,0,0,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(241660, 242120)",241660.0,242120.0,0,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(241660, 242120)",241660.0,242120.0,0,0,0,0,0,1,0,0,0,1
34m,test,A3,"34m-(242150, 242950)",242150.0,242950.0,0,1,0,0,0,0,0,0,0,1
34m,test,Gold,"34m-(242150, 242950)",242150.0,242950.0,0,1,0,0,0,0,1,0,0,1
34m,test,bau,"34m-(242150, 242950)",242150.0,242950.0,0,1,0,0,0,0,0,0,0,1
34m,test,A2,"34m-(242150, 242950)",242160.0,242840.0,0,0,0,0,1,0,1,0,0,2
34m,test,mas,"34m-(242150, 242950)",242160.0,242840.0,0,0,0,0,1,0,1,0,0,2
34m,test,A1,"34m-(242150, 242950)",242280.0,242880.0,0,1,0,0,0,0,1,0,0,1
34m,test,sad,"34m-(242150, 242950)",242280.0,242880.0,0,1,0,0,0,0,1,0,0,1
34m,test,A1,"34m-(243660, 244930)",243660.0,244930.0,0,1,0,0,0,0,1,0,0,1
34m,test,A1,"34m-(244530, 244970)",243660.0,244930.0,0,1,0,0,0,0,1,0,0,1
34m,test,Gold,"34m-(243660, 244930)",243660.0,244970.0,0,1,0,0,0,0,1,0,0,1
34m,test,A2,"34m-(243660, 244930)",243720.0,244860.0,0,0,0,0,1,0,1,0,0,2
34m,test,A2,"34m-(244530, 244970)",243720.0,244860.0,0,0,0,0,1,0,1,0,0,2
34m,test,mas,"34m-(243660, 244930)",243720.0,244860.0,0,0,0,0,1,0,1,0,0,2
34m,test,mas,"34m-(244530, 244970)",243720.0,244860.0,0,0,0,0,1,0,1,0,0,2
34m,test,A3,"34m-(243660, 244930)",244530.0,244970.0,0,1,0,0,0,0,0,0,0,0
34m,test,A3,"34m-(244530, 244970)",244530.0,244970.0,0,1,0,0,0,0,0,0,0,0
34m,test,bau,"34m-(243660, 244930)",244530.0,244970.0,0,1,0,0,0,0,0,0,0,0
34m,test,bau,"34m-(244530, 244970)",244530.0,244970.0,0,1,0,0,0,0,0,0,0,0
34m,test,sad,"34m-(243660, 244930)",244530.0,244970.0,0,1,0,0,0,0,0,0,0,0
34m,test,sad,"34m-(244530, 244970)",244530.0,244970.0,0,1,0,0,0,0,0,0,0,0
34m,test,A3,"34m-(245300, 245620)",245170.0,246660.0,1,0,0,0,0,0,0,0,0,0
34m,test,A3,"34m-(246500, 246760)",245170.0,246660.0,1,0,0,0,0,0,0,0,0,0
34m,test,A3,"34m-(245170, 246660)",245170.0,246660.0,1,0,0,0,0,0,0,0,0,0
34m,test,Gold,"34m-(245300, 245620)",245170.0,246760.0,0,0,0,0,0,1,0,0,0,1
34m,test,bau,"34m-(245170, 246660)",245170.0,246660.0,1,0,0,0,0,0,0,0,0,0
34m,test,bau,"34m-(245300, 245620)",245170.0,246660.0,1,0,0,0,0,0,0,0,0,0
34m,test,bau,"34m-(246500, 246760)",245170.0,246660.0,1,0,0,0,0,0,0,0,0,0
34m,test,A2,"34m-(245300, 245620)",245300.0,245620.0,0,0,0,0,0,1,0,0,0,1
34m,test,A2,"34m-(245170, 246660)",245300.0,245620.0,0,0,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(245170, 246660)",245300.0,245620.0,0,0,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(245300, 245620)",245300.0,245620.0,0,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(245170, 246660)",245300.0,245620.0,0,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(245300, 245620)",245300.0,245620.0,0,0,0,0,0,1,0,0,0,1
34m,test,A2,"34m-(246500, 246760)",246500.0,246760.0,0,0,0,0,0,1,0,0,0,1
34m,test,A2,"34m-(245170, 246660)",246500.0,246760.0,0,0,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(246500, 246760)",246500.0,246760.0,0,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(246500, 246760)",246500.0,246760.0,0,0,0,0,0,1,0,0,0,1
34m,test,A3,"34m-(246870, 249250)",246870.0,249250.0,0,0,0,1,0,0,0,0,0,0
34m,test,Gold,"34m-(246870, 249250)",246870.0,249250.0,0,0,0,1,0,0,1,0,0,0
34m,test,bau,"34m-(246870, 249250)",246870.0,249250.0,0,0,0,1,0,0,0,0,0,0
34m,test,A1,"34m-(246870, 249250)",246890.0,249240.0,0,0,0,1,0,0,1,0,0,1
34m,test,A2,"34m-(246870, 249250)",246920.0,249180.0,0,0,0,1,0,0,1,0,0,2
34m,test,mas,"34m-(246870, 249250)",246920.0,249180.0,0,0,0,1,0,0,1,0,0,2
34m,test,sad,"34m-(246870, 249250)",246920.0,249180.0,0,0,0,1,0,0,1,0,0,2
34m,test,A3,"34m-(249720, 250520)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,A3,"34m-(250580, 252080)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,A3,"34m-(249640, 250770)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,bau,"34m-(249640, 250770)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,bau,"34m-(249720, 250520)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,bau,"34m-(250580, 252080)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(249720, 250520)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(250580, 252080)",249640.0,250770.0,1,0,0,0,0,1,0,0,0,1
34m,test,Gold,"34m-(249720, 250520)",249670.0,250510.0,0,0,0,0,1,1,0,0,0,1
34m,test,A2,"34m-(249720, 250520)",249720.0,250520.0,0,0,0,0,1,1,1,0,0,1
34m,test,A2,"34m-(249640, 250770)",249720.0,250520.0,0,0,0,0,1,1,1,0,0,1
34m,test,mas,"34m-(249640, 250770)",249720.0,250520.0,0,0,0,0,1,1,1,0,0,1
34m,test,mas,"34m-(249720, 250520)",249720.0,250520.0,0,0,0,0,1,1,1,0,0,1
34m,test,sad,"34m-(249640, 250770)",249720.0,250520.0,0,0,0,0,1,1,1,0,0,1
34m,test,Gold,"34m-(250580, 252080)",250510.0,252100.0,0,0,1,0,0,0,0,0,0,0
34m,test,A2,"34m-(250580, 252080)",250580.0,252080.0,0,0,1,0,0,1,1,0,0,1
34m,test,A2,"34m-(249640, 250770)",250580.0,252080.0,0,0,1,0,0,1,1,0,0,1
34m,test,A2,"34m-(250850, 252460)",250580.0,252080.0,0,0,1,0,0,1,1,0,0,1
34m,test,mas,"34m-(250580, 252080)",250580.0,252080.0,0,0,1,0,0,1,1,0,0,1
34m,test,mas,"34m-(250850, 252460)",250580.0,252080.0,0,0,1,0,0,1,1,0,0,1
34m,test,sad,"34m-(250850, 252460)",250580.0,252080.0,0,0,1,0,0,1,1,0,0,1
34m,test,A3,"34m-(250580, 252080)",250850.0,252460.0,0,0,1,0,0,1,0,0,0,0
34m,test,A3,"34m-(252240, 252700)",250850.0,252460.0,0,0,1,0,0,1,0,0,0,0
34m,test,A3,"34m-(250850, 252460)",250850.0,252460.0,0,0,1,0,0,1,0,0,0,0
34m,test,bau,"34m-(250850, 252460)",250850.0,252460.0,0,0,1,0,0,1,0,0,0,0
34m,test,bau,"34m-(252240, 252700)",250850.0,252460.0,0,0,1,0,0,1,0,0,0,0
34m,test,A2,"34m-(252240, 252700)",252240.0,252700.0,0,0,0,0,0,1,0,0,0,0
34m,test,A2,"34m-(250850, 252460)",252240.0,252700.0,0,0,0,0,0,1,0,0,0,0
34m,test,mas,"34m-(252240, 252700)",252240.0,252700.0,0,0,0,0,0,1,0,0,0,0
34m,test,sad,"34m-(252240, 252700)",252240.0,252700.0,0,0,0,0,0,1,0,0,0,0
34m,test,A2,"34m-(253700, 253940)",253700.0,253940.0,0,1,0,0,0,1,0,0,0,1
34m,test,bau,"34m-(253700, 253940)",253700.0,253940.0,0,1,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(253700, 253940)",253700.0,253940.0,0,1,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(253700, 253940)",253700.0,253940.0,0,1,0,0,0,1,0,0,0,1
34m,test,Gold,"34m-(254700, 256530)",254170.0,257150.0,0,0,1,0,1,0,0,0,0,0
34m,test,A3,"34m-(254700, 256530)",254700.0,256530.0,0,0,0,0,1,1,0,0,0,0
34m,test,bau,"34m-(254700, 256530)",254700.0,256530.0,0,0,0,0,1,1,0,0,0,0
34m,test,A2,"34m-(254700, 256530)",254830.0,256370.0,0,0,0,0,0,1,1,0,0,1
34m,test,mas,"34m-(254700, 256530)",254830.0,256370.0,0,0,0,0,0,1,1,0,0,1
34m,test,sad,"34m-(254700, 256530)",254830.0,256370.0,0,0,0,0,0,1,1,0,0,1
34m,test,A3,"34m-(258380, 259400)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,A3,"34m-(260080, 260380)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,A3,"34m-(260480, 263040)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,A3,"34m-(257140, 263190)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,bau,"34m-(257140, 263190)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,bau,"34m-(258380, 259400)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,bau,"34m-(260080, 260380)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,bau,"34m-(260480, 263040)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,sad,"34m-(258380, 259400)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,sad,"34m-(260480, 263040)",257140.0,263190.0,0,0,1,0,0,1,0,0,0,1
34m,test,Gold,"34m-(258380, 259400)",257860.0,260210.0,1,0,0,0,0,1,0,0,0,0
34m,test,A2,"34m-(258380, 259400)",258380.0,259400.0,0,0,0,0,0,1,0,0,0,1
34m,test,A2,"34m-(257140, 263190)",258380.0,259400.0,0,0,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(257140, 263190)",258380.0,259400.0,0,0,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(258380, 259400)",258380.0,259400.0,0,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(257140, 263190)",258380.0,259400.0,0,0,0,0,0,1,0,0,0,1
34m,test,A2,"34m-(260080, 260380)",260080.0,260380.0,0,0,0,0,0,1,0,0,0,1
34m,test,A2,"34m-(257140, 263190)",260080.0,260380.0,0,0,0,0,0,1,0,0,0,1
34m,test,mas,"34m-(260080, 260380)",260080.0,260380.0,0,0,0,0,0,1,0,0,0,1
34m,test,sad,"34m-(260080, 260380)",260080.0,260380.0,0,0,0,0,0,1,0,0,0,1
34m,test,Gold,"34m-(260480, 263040)",260290.0,263150.0,0,1,0,1,0,0,1,0,0,1
34m,test,A2,"34m-(260480, 263040)",260480.0,263040.0,0,1,0,1,0,0,0,0,0,2
34m,test,A2,"34m-(257140, 263190)",260480.0,263040.0,0,1,0,1,0,0,0,0,0,2
34m,test,mas,"34m-(260480, 263040)",260480.0,263040.0,0,1,0,1,0,0,0,0,0,2
34m,test,A2,"34m-(263700, 267080)",263700.0,267080.0,0,0,1,0,1,0,1,0,0,2
34m,test,Gold,"34m-(263700, 267080)",263700.0,267080.0,0,0,1,0,1,0,1,0,0,2
34m,test,mas,"34m-(263700, 267080)",263700.0,267080.0,0,0,1,0,1,0,1,0,0,2
34m,test,A3,"34m-(263700, 267080)",264080.0,267070.0,0,0,1,0,0,1,0,0,0,1
34m,test,bau,"34m-(263700, 267080)",264080.0,267070.0,0,0,1,0,0,1,0,0,0,1
34m,test,sad,"34m-(263700, 267080)",264080.0,267070.0,0,0,1,0,0,1,0,0,0,1
34m,test,A3,"34m-(267670, 271140)",267670.0,271080.0,0,0,0,1,0,1,0,0,0,1
34m,test,Gold,"34m-(267670, 271140)",267670.0,271140.0,1,0,0,1,0,0,1,0,0,1
34m,test,bau,"34m-(267670, 271140)",267670.0,271080.0,0,0,0,1,0,1,0,0,0,1
34m,test,A2,"34m-(267670, 271140)",267820.0,271140.0,1,0,0,1,0,0,1,0,0,2
34m,test,mas,"34m-(267670, 271140)",267820.0,271140.0,1,0,0,1,0,0,1,0,0,2
34m,test,sad,"34m-(267670, 271140)",267820.0,271140.0,1,0,0,1,0,0,1,0,0,2
35mb,train,A2,"35mb-(3670, 3790)",3670.0,3790.0,0,0,0,0,1,0,1,1,0,1
35mb,train,bau,"35mb-(3670, 3790)",3670.0,3790.0,0,0,0,0,1,0,1,1,0,1
35mb,train,mas,"35mb-(3670, 3790)",3670.0,3790.0,0,0,0,0,1,0,1,1,0,1
35mb,train,sad,"35mb-(3670, 3790)",3670.0,3790.0,0,0,0,0,1,0,1,1,0,1
35mb,train,A2,"35mb-(8810, 9460)",8810.0,9460.0,0,0,0,0,0,0,1,0,0,1
35mb,train,mas,"35mb-(8810, 9460)",8810.0,9460.0,0,0,0,0,0,0,1,0,0,1
35mb,train,sad,"35mb-(8810, 9460)",8810.0,9460.0,0,0,0,0,0,0,1,0,0,1
35mb,train,A3,"35mb-(8810, 9460)",9090.0,9340.0,0,1,0,0,0,0,0,0,0,0
35mb,train,bau,"35mb-(8810, 9460)",9090.0,9340.0,0,1,0,0,0,0,0,0,0,0
35mb,train,A3,"35mb-(10400, 11270)",10400.0,11270.0,0,0,1,0,0,0,0,0,0,0
35mb,train,bau,"35mb-(10400, 11270)",10400.0,11270.0,0,0,1,0,0,0,0,0,0,0
35mb,train,A1,"35mb-(10400, 11270)",10470.0,10830.0,0,0,0,1,0,0,1,0,0,1
35mb,train,sad,"35mb-(10400, 11270)",10470.0,10830.0,0,0,0,1,0,0,1,0,0,1
35mb,train,A2,"35mb-(10400, 11270)",10490.0,11090.0,0,0,0,0,1,0,1,1,0,2
35mb,train,mas,"35mb-(10400, 11270)",10490.0,11090.0,0,0,0,0,1,0,1,1,0,2
35mb,train,A1,"35mb-(11560, 12620)",11560.0,12533.0,0,1,0,0,0,0,0,1,0,2
35mb,train,A2,"35mb-(11560, 12620)",11605.0,12475.0,0,0,0,1,0,0,1,1,0,2
35mb,train,mas,"35mb-(11560, 12620)",11605.0,12475.0,0,0,0,1,0,0,1,1,0,2
35mb,train,A3,"35mb-(11560, 12620)",12090.0,12620.0,1,0,0,0,0,0,0,0,0,1
35mb,train,bau,"35mb-(11560, 12620)",12090.0,12620.0,1,0,0,0,0,0,0,0,0,1
35mb,train,sad,"35mb-(11560, 12620)",12090.0,12620.0,1,0,0,0,0,0,0,0,0,1
35mb,train,A2,"35mb-(13510, 13840)",13510.0,13840.0,0,0,0,0,0,0,1,0,0,1
35mb,train,bau,"35mb-(13510, 13840)",13510.0,13840.0,0,0,0,0,0,0,1,0,0,1
35mb,train,mas,"35mb-(13510, 13840)",13510.0,13840.0,0,0,0,0,0,0,1,0,0,1
35mb,train,sad,"35mb-(13510, 13840)",13510.0,13840.0,0,0,0,0,0,0,1,0,0,1
35mb,train,A1,"35mb-(14773, 14970)",14773.0,14959.0,0,1,0,0,0,0,0,0,0,0
35mb,train,sad,"35mb-(14773, 14970)",14773.0,14959.0,0,1,0,0,0,0,0,0,0,0
35mb,train,A2,"35mb-(14773, 14970)",14780.0,14970.0,1,0,0,0,0,0,1,0,0,2
35mb,train,bau,"35mb-(14773, 14970)",14780.0,14970.0,1,0,0,0,0,0,1,0,0,2
35mb,train,mas,"35mb-(14773, 14970)",14780.0,14970.0,1,0,0,0,0,0,1,0,0,2
35mb,train,A1,"35mb-(18503, 18721)",18503.0,18721.0,1,0,0,0,0,0,1,0,0,1
35mb,train,bau,"35mb-(18503, 18721)",18503.0,18721.0,1,0,0,0,0,0,1,0,0,1
35mb,train,mas,"35mb-(18503, 18721)",18503.0,18721.0,1,0,0,0,0,0,1,0,0,1
35mb,train,sad,"35mb-(18503, 18721)",18503.0,18721.0,1,0,0,0,0,0,1,0,0,1
35mb,train,A2,"35mb-(19730, 21360)",19730.0,21330.0,0,0,0,0,1,1,1,1,0,3
35mb,train,mas,"35mb-(19730, 21360)",19730.0,21330.0,0,0,0,0,1,1,1,1,0,3
35mb,train,A1,"35mb-(19730, 21360)",19806.0,21130.0,0,0,0,0,1,1,1,1,1,3
35mb,train,sad,"35mb-(19730, 21360)",19806.0,21130.0,0,0,0,0,1,1,1,1,1,3
35mb,train,A3,"35mb-(19730, 21360)",19920.0,21360.0,0,1,0,0,0,0,0,1,0,2
35mb,train,bau,"35mb-(19730, 21360)",19920.0,21360.0,0,1,0,0,0,0,0,1,0,2
35mb,train,A2,"35mb-(21700, 24710)",21700.0,24600.0,0,0,0,0,1,0,1,1,0,3
35mb,train,mas,"35mb-(21700, 24710)",21700.0,24600.0,0,0,0,0,1,0,1,1,0,3
35mb,train,A3,"35mb-(21700, 24710)",21760.0,24710.0,0,0,0,0,1,1,0,1,0,0
35mb,train,bau,"35mb-(21700, 24710)",21760.0,24710.0,0,0,0,0,1,1,0,1,0,0
35mb,train,A1,"35mb-(21700, 24710)",21810.0,24525.0,0,0,0,0,1,1,1,1,0,3
35mb,train,sad,"35mb-(21700, 24710)",21810.0,24525.0,0,0,0,0,1,1,1,1,0,3
35mb,train,A3,"35mb-(24960, 26010)",24960.0,26010.0,0,0,0,0,1,1,0,1,0,0
35mb,train,bau,"35mb-(24960, 26010)",24960.0,26010.0,0,0,0,0,1,1,0,1,0,0
35mb,train,A2,"35mb-(24960, 26010)",25100.0,25990.0,0,0,0,0,1,1,1,1,0,3
35mb,train,mas,"35mb-(24960, 26010)",25100.0,25990.0,0,0,0,0,1,1,1,1,0,3
35mb,train,A1,"35mb-(24960, 26010)",25518.0,26000.0,0,0,0,0,1,0,1,0,0,3
35mb,train,sad,"35mb-(24960, 26010)",25518.0,26000.0,0,0,0,0,1,0,1,0,0,3
35mb,train,A2,"35mb-(26730, 27146)",26730.0,27100.0,0,0,0,0,1,0,1,1,0,3
35mb,train,bau,"35mb-(26730, 27146)",26730.0,27100.0,0,0,0,0,1,0,1,1,0,3
35mb,train,mas,"35mb-(26730, 27146)",26730.0,27100.0,0,0,0,0,1,0,1,1,0,3
35mb,train,A1,"35mb-(26730, 27146)",26751.0,27146.0,0,0,0,0,1,0,1,0,0,2
35mb,train,sad,"35mb-(26730, 27146)",26751.0,27146.0,0,0,0,0,1,0,1,0,0,2
35mb,train,A2,"35mb-(31510, 31840)",31510.0,31840.0,0,0,0,0,0,0,1,1,0,1
35mb,train,A2,"35mb-(31740, 34100)",31510.0,31840.0,0,0,0,0,0,0,1,1,0,1
35mb,train,mas,"35mb-(31510, 31840)",31510.0,31840.0,0,0,0,0,0,0,1,1,0,1
35mb,train,mas,"35mb-(31740, 34100)",31510.0,31840.0,0,0,0,0,0,0,1,1,0,1
35mb,train,sad,"35mb-(31510, 31840)",31510.0,31840.0,0,0,0,0,0,0,1,1,0,1
35mb,train,sad,"35mb-(31740, 34100)",31510.0,31840.0,0,0,0,0,0,0,1,1,0,1
35mb,train,A3,"35mb-(31510, 31840)",31740.0,34100.0,0,0,0,0,1,1,0,1,0,0
35mb,train,A3,"35mb-(32572, 33990)",31740.0,34100.0,0,0,0,0,1,1,0,1,0,0
35mb,train,A3,"35mb-(31740, 34100)",31740.0,34100.0,0,0,0,0,1,1,0,1,0,0
35mb,train,bau,"35mb-(31510, 31840)",31740.0,34100.0,0,0,0,0,1,1,0,1,0,0
35mb,train,bau,"35mb-(31740, 34100)",31740.0,34100.0,0,0,0,0,1,1,0,1,0,0
35mb,train,bau,"35mb-(32572, 33990)",31740.0,34100.0,0,0,0,0,1,1,0,1,0,0
35mb,train,sad,"35mb-(32572, 33990)",31740.0,34100.0,0,0,0,0,1,1,0,1,0,0
35mb,train,A1,"35mb-(32572, 33990)",32572.0,33651.0,0,0,0,0,1,1,1,0,0,3
35mb,train,A1,"35mb-(31740, 34100)",32572.0,33651.0,0,0,0,0,1,1,1,0,0,3
35mb,train,A2,"35mb-(32572, 33990)",32600.0,33990.0,0,0,0,0,1,1,1,1,0,3
35mb,train,A2,"35mb-(31740, 34100)",32600.0,33990.0,0,0,0,0,1,1,1,1,0,3
35mb,train,mas,"35mb-(32572, 33990)",32600.0,33990.0,0,0,0,0,1,1,1,1,0,3
35mb,train,A2,"35mb-(35230, 35410)",35230.0,35410.0,0,0,0,0,1,0,1,1,0,3
35mb,train,bau,"35mb-(35230, 35410)",35230.0,35410.0,0,0,0,0,1,0,1,1,0,3
35mb,train,mas,"35mb-(35230, 35410)",35230.0,35410.0,0,0,0,0,1,0,1,1,0,3
35mb,train,sad,"35mb-(35230, 35410)",35230.0,35410.0,0,0,0,0,1,0,1,1,0,3
35mb,train,A3,"35mb-(35780, 35920)",35780.0,35920.0,0,0,0,0,1,0,0,1,0,0
35mb,train,bau,"35mb-(35780, 35920)",35780.0,35920.0,0,0,0,0,1,0,0,1,0,0
35mb,train,mas,"35mb-(35780, 35920)",35780.0,35920.0,0,0,0,0,1,0,0,1,0,0
35mb,train,sad,"35mb-(35780, 35920)",35780.0,35920.0,0,0,0,0,1,0,0,1,0,0
35mb,train,A3,"35mb-(36410, 37800)",36370.0,37240.0,0,0,0,1,0,0,0,0,0,1
35mb,train,A3,"35mb-(36370, 37240)",36370.0,37240.0,0,0,0,1,0,0,0,0,0,1
35mb,train,bau,"35mb-(36370, 37240)",36370.0,37240.0,0,0,0,1,0,0,0,0,0,1
35mb,train,bau,"35mb-(36410, 37800)",36370.0,37240.0,0,0,0,1,0,0,0,0,0,1
35mb,train,sad,"35mb-(36370, 37240)",36370.0,37240.0,0,0,0,1,0,0,0,0,0,1
35mb,train,sad,"35mb-(36410, 37800)",36370.0,37240.0,0,0,0,1,0,0,0,0,0,1
35mb,train,A1,"35mb-(36410, 37800)",36410.0,37778.0,0,0,0,1,0,0,1,0,0,2
35mb,train,A1,"35mb-(36370, 37240)",36410.0,37778.0,0,0,0,1,0,0,1,0,0,2
35mb,train,A1,"35mb-(37460, 37900)",36410.0,37778.0,0,0,0,1,0,0,1,0,0,2
35mb,train,A2,"35mb-(36410, 37800)",36420.0,37800.0,0,0,0,1,0,0,1,1,0,2
35mb,train,A2,"35mb-(36370, 37240)",36420.0,37800.0,0,0,0,1,0,0,1,1,0,2
35mb,train,A2,"35mb-(37460, 37900)",36420.0,37800.0,0,0,0,1,0,0,1,1,0,2
35mb,train,mas,"35mb-(36370, 37240)",36420.0,37800.0,0,0,0,1,0,0,1,1,0,2
35mb,train,mas,"35mb-(36410, 37800)",36420.0,37800.0,0,0,0,1,0,0,1,1,0,2
35mb,train,mas,"35mb-(37460, 37900)",36420.0,37800.0,0,0,0,1,0,0,1,1,0,2
35mb,train,A3,"35mb-(36410, 37800)",37460.0,37900.0,0,0,0,1,0,0,0,0,0,1
35mb,train,A3,"35mb-(37460, 37900)",37460.0,37900.0,0,0,0,1,0,0,0,0,0,1
35mb,train,bau,"35mb-(37460, 37900)",37460.0,37900.0,0,0,0,1,0,0,0,0,0,1
35mb,train,sad,"35mb-(37460, 37900)",37460.0,37900.0,0,0,0,1,0,0,0,0,0,1
35mb,train,A2,"35mb-(38130, 38520)",38130.0,38520.0,0,0,0,0,1,1,1,1,0,3
35mb,train,bau,"35mb-(38130, 38520)",38130.0,38520.0,0,0,0,0,1,1,1,1,0,3
35mb,train,mas,"35mb-(38130, 38520)",38130.0,38520.0,0,0,0,0,1,1,1,1,0,3
35mb,train,sad,"35mb-(38130, 38520)",38130.0,38520.0,0,0,0,0,1,1,1,1,0,3
35mb,train,A1,"35mb-(44960, 46020)",44960.0,45683.0,0,1,0,0,0,0,1,0,0,2
35mb,train,A1,"35mb-(45060, 46980)",44960.0,45683.0,0,1,0,0,0,0,1,0,0,2
35mb,train,A2,"35mb-(44960, 46020)",44990.0,46020.0,0,0,1,0,0,1,1,1,0,3
35mb,train,A2,"35mb-(45060, 46980)",44990.0,46020.0,0,0,1,0,0,1,1,1,0,3
35mb,train,mas,"35mb-(44960, 46020)",44990.0,46020.0,0,0,1,0,0,1,1,1,0,3
35mb,train,mas,"35mb-(45060, 46980)",44990.0,46020.0,0,0,1,0,0,1,1,1,0,3
35mb,train,A3,"35mb-(44960, 46020)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,A3,"35mb-(46047, 46900)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,A3,"35mb-(45060, 46980)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,bau,"35mb-(44960, 46020)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,bau,"35mb-(45060, 46980)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,bau,"35mb-(46047, 46900)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,sad,"35mb-(44960, 46020)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,sad,"35mb-(45060, 46980)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,sad,"35mb-(46047, 46900)",45060.0,46980.0,0,0,1,0,0,0,1,1,0,0
35mb,train,A1,"35mb-(46047, 46900)",46047.0,46766.0,0,1,0,0,0,0,1,1,0,3
35mb,train,A1,"35mb-(45060, 46980)",46047.0,46766.0,0,1,0,0,0,0,1,1,0,3
35mb,train,A2,"35mb-(46047, 46900)",46120.0,46900.0,0,0,0,0,1,0,1,1,0,3
35mb,train,A2,"35mb-(45060, 46980)",46120.0,46900.0,0,0,0,0,1,0,1,1,0,3
35mb,train,mas,"35mb-(46047, 46900)",46120.0,46900.0,0,0,0,0,1,0,1,1,0,3
35mb,train,A1,"35mb-(48490, 49960)",48458.0,48846.0,0,0,0,1,0,0,1,0,0,2
35mb,train,A1,"35mb-(48458, 48846)",48458.0,48846.0,0,0,0,1,0,0,1,0,0,2
35mb,train,sad,"35mb-(48458, 48846)",48458.0,48846.0,0,0,0,1,0,0,1,0,0,2
35mb,train,sad,"35mb-(48490, 49960)",48458.0,48846.0,0,0,0,1,0,0,1,0,0,2
35mb,train,A2,"35mb-(48490, 49960)",48490.0,49960.0,0,0,0,1,0,0,1,1,0,2
35mb,train,A2,"35mb-(49380, 50880)",48490.0,49960.0,0,0,0,1,0,0,1,1,0,2
35mb,train,A2,"35mb-(48458, 48846)",48490.0,49960.0,0,0,0,1,0,0,1,1,0,2
35mb,train,bau,"35mb-(48458, 48846)",48490.0,49960.0,0,0,0,1,0,0,1,1,0,2
35mb,train,mas,"35mb-(48458, 48846)",48490.0,49960.0,0,0,0,1,0,0,1,1,0,2
35mb,train,mas,"35mb-(48490, 49960)",48490.0,49960.0,0,0,0,1,0,0,1,1,0,2
35mb,train,mas,"35mb-(49380, 50880)",48490.0,49960.0,0,0,0,1,0,0,1,1,0,2
35mb,train,A3,"35mb-(48490, 49960)",49380.0,50880.0,0,0,0,1,0,0,0,1,0,1
