media_file,split,annotator,item,start,end,SR,ISR,MUR,P,B,V,FG,HM,ME,T
37m,train,mas,"37m-(773096, 774167)",773096,774167,0,0,0,0,1,0,1,0,0,0
37m,train,A2,"37m-(773096, 774167)",773130,774120,0,0,0,0,1,0,1,0,0,1
37m,train,sad,"37m-(773096, 774167)",773130,774120,0,0,0,0,1,0,1,0,0,1
37m,train,A3,"37m-(774522, 775336)",774522,775336,0,1,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(774522, 775336)",774530,775310,0,1,0,0,1,0,1,0,0,1
37m,train,A1,"37m-(774522, 775336)",774590,775150,0,0,0,0,1,1,1,0,0,1
37m,train,bau,"37m-(774522, 775336)",774590,775150,0,0,0,0,1,1,1,0,0,1
37m,train,mas,"37m-(774522, 775336)",774590,775150,0,0,0,0,1,1,1,0,0,1
37m,train,sad,"37m-(774522, 775336)",774590,775150,0,0,0,0,1,1,1,0,0,1
37m,train,A3,"37m-(777247, 781636)",777247,781636,0,1,0,1,0,0,0,0,0,0
37m,train,sad,"37m-(777247, 781636)",777247,781636,0,1,0,1,0,0,0,0,0,0
37m,train,A2,"37m-(777247, 781636)",777510,781580,0,0,0,0,1,0,0,0,0,0
37m,train,A1,"37m-(777247, 781636)",777720,781620,0,1,0,0,0,1,1,0,0,2
37m,train,bau,"37m-(777247, 781636)",777720,781620,0,1,0,0,0,1,1,0,0,2
37m,train,mas,"37m-(777247, 781636)",777720,781620,0,1,0,0,0,1,1,0,0,2
37m,train,A3,"37m-(782937, 784035)",782937,784035,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(782937, 784035)",782937,784035,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(782937, 784035)",782937,784035,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(782937, 784035)",782937,784035,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(785035, 789141)",785035,789141,0,1,0,1,1,0,0,0,0,0
37m,train,sad,"37m-(785035, 789141)",785035,789141,0,1,0,1,1,0,0,0,0,0
37m,train,A2,"37m-(785035, 789141)",785150,788870,0,0,0,1,1,0,0,0,0,0
37m,train,A1,"37m-(785035, 789141)",785280,788820,0,1,0,1,0,0,1,0,0,2
37m,train,bau,"37m-(785035, 789141)",785280,788820,0,1,0,1,0,0,1,0,0,2
37m,train,mas,"37m-(785035, 789141)",785280,788820,0,1,0,1,0,0,1,0,0,2
37m,train,A3,"37m-(789646, 792398)",789646,792398,0,1,0,1,1,0,0,0,0,0
37m,train,mas,"37m-(789646, 792398)",789646,792398,0,1,0,1,1,0,0,0,0,0
37m,train,sad,"37m-(789646, 792398)",789646,792398,0,1,0,1,1,0,0,0,0,0
37m,train,A2,"37m-(789646, 792398)",790390,792320,0,1,0,0,0,0,0,0,0,0
37m,train,A1,"37m-(789646, 792398)",790440,792370,0,1,0,1,0,0,1,0,0,1
37m,train,bau,"37m-(789646, 792398)",790440,792370,0,1,0,1,0,0,1,0,0,1
37m,train,A3,"37m-(793442, 796220)",793442,796220,0,1,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(793442, 796220)",793442,796220,0,1,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(793442, 796220)",793450,795970,0,1,0,0,1,0,0,0,0,0
37m,train,A1,"37m-(793442, 796220)",793460,795770,0,1,0,0,1,0,1,0,0,1
37m,train,bau,"37m-(793442, 796220)",793460,795770,0,1,0,0,1,0,1,0,0,1
37m,train,mas,"37m-(793442, 796220)",793460,795770,0,1,0,0,1,0,1,0,0,1
37m,train,A3,"37m-(798566, 801150)",798566,801150,0,0,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(798566, 801150)",798570,801110,0,0,0,0,1,0,0,0,0,0
37m,train,A1,"37m-(798566, 801150)",798820,801120,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(798566, 801150)",798820,801120,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(798566, 801150)",798820,801120,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(798566, 801150)",798820,801120,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(801823, 804389)",801823,804389,0,1,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(801823, 804389)",801840,804350,0,0,0,0,1,0,0,0,0,0
37m,train,A1,"37m-(801823, 804389)",802080,804340,0,0,0,0,1,1,1,0,0,1
37m,train,bau,"37m-(801823, 804389)",802080,804340,0,0,0,0,1,1,1,0,0,1
37m,train,mas,"37m-(801823, 804389)",802080,804340,0,0,0,0,1,1,1,0,0,1
37m,train,sad,"37m-(801823, 804389)",802080,804340,0,0,0,0,1,1,1,0,0,1
37m,train,A3,"37m-(804778, 807150)",804778,807150,0,1,0,1,0,0,1,0,0,0
37m,train,A2,"37m-(804778, 807150)",804790,807090,0,0,0,1,1,0,0,0,0,0
37m,train,A1,"37m-(804778, 807150)",804800,806990,0,1,0,0,0,0,1,0,0,2
37m,train,bau,"37m-(804778, 807150)",804800,806990,0,1,0,0,0,0,1,0,0,2
37m,train,mas,"37m-(804778, 807150)",804800,806990,0,1,0,0,0,0,1,0,0,2
37m,train,sad,"37m-(804778, 807150)",804800,806990,0,1,0,0,0,0,1,0,0,2
37m,train,A1,"37m-(807480, 809636)",807480,809610,0,0,0,1,0,0,1,0,0,2
37m,train,bau,"37m-(807480, 809636)",807480,809610,0,0,0,1,0,0,1,0,0,2
37m,train,A3,"37m-(807480, 809636)",807486,809636,0,0,0,1,0,0,0,0,0,0
37m,train,A2,"37m-(807480, 809636)",807640,809490,0,0,0,1,0,0,0,0,0,0
37m,train,mas,"37m-(807480, 809636)",807640,809490,0,0,0,1,0,0,0,0,0,0
37m,train,sad,"37m-(807480, 809636)",807640,809490,0,0,0,1,0,0,0,0,0,0
37m,train,A2,"37m-(810090, 812433)",810090,812410,0,1,0,1,0,0,1,0,0,0
37m,train,A3,"37m-(810090, 812433)",810097,812433,0,1,0,1,0,0,0,0,0,0
37m,train,A1,"37m-(810090, 812433)",810310,812390,0,0,0,1,1,1,1,0,0,1
37m,train,bau,"37m-(810090, 812433)",810310,812390,0,0,0,1,1,1,1,0,0,1
37m,train,mas,"37m-(810090, 812433)",810310,812390,0,0,0,1,1,1,1,0,0,1
37m,train,sad,"37m-(810090, 812433)",810310,812390,0,0,0,1,1,1,1,0,0,1
37m,train,A3,"37m-(812840, 814141)",812840,814141,0,0,0,0,0,1,0,0,0,0
37m,train,bau,"37m-(812840, 814141)",812840,814141,0,0,0,0,0,1,0,0,0,0
37m,train,mas,"37m-(812840, 814141)",812840,814141,0,0,0,0,0,1,0,0,0,0
37m,train,A2,"37m-(812840, 814141)",813660,814080,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(812840, 814141)",813660,814080,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(814291, 816663)",814291,816663,0,1,0,1,0,0,0,0,0,0
37m,train,sad,"37m-(814291, 816663)",814291,816663,0,1,0,1,0,0,0,0,0,0
37m,train,A2,"37m-(814291, 816663)",814450,816630,0,1,0,1,0,0,1,0,0,1
37m,train,A1,"37m-(814291, 816663)",814550,816630,0,0,0,1,0,0,1,0,0,1
37m,train,bau,"37m-(814291, 816663)",814550,816630,0,0,0,1,0,0,1,0,0,1
37m,train,mas,"37m-(814291, 816663)",814550,816630,0,0,0,1,0,0,1,0,0,1
37m,train,A3,"37m-(818310, 820221)",818310,820221,0,1,0,0,1,0,1,0,0,1
37m,train,A2,"37m-(818310, 820221)",818370,820160,0,0,0,0,1,0,1,0,0,1
37m,train,A1,"37m-(818310, 820221)",818540,820140,0,1,0,0,1,0,1,0,0,1
37m,train,bau,"37m-(818310, 820221)",818540,820140,0,1,0,0,1,0,1,0,0,1
37m,train,mas,"37m-(818310, 820221)",818540,820140,0,1,0,0,1,0,1,0,0,1
37m,train,sad,"37m-(818310, 820221)",818540,820140,0,1,0,0,1,0,1,0,0,1
37m,train,A3,"37m-(820655, 823230)",820655,823230,0,1,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(820655, 823230)",820655,823230,0,1,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(820655, 823230)",820655,823230,0,1,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(820655, 823230)",821160,823150,0,1,0,0,1,0,0,0,0,1
37m,train,A1,"37m-(820655, 823230)",821370,823200,0,1,0,0,0,0,1,0,0,2
37m,train,bau,"37m-(820655, 823230)",821370,823200,0,1,0,0,0,0,1,0,0,2
37m,train,A3,"37m-(824389, 825947)",824389,825947,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(824389, 825947)",824389,825947,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(824389, 825947)",824389,825947,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(824389, 825947)",824389,825947,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(825956, 826327)",825956,826327,0,0,0,1,0,0,0,0,0,0
37m,train,bau,"37m-(825956, 826327)",825956,826327,0,0,0,1,0,0,0,0,0,0
37m,train,mas,"37m-(825956, 826327)",825956,826327,0,0,0,1,0,0,0,0,0,0
37m,train,sad,"37m-(825956, 826327)",825956,826327,0,0,0,1,0,0,0,0,0,0
37m,train,A3,"37m-(827814, 828664)",827814,828664,0,1,0,0,1,0,0,0,0,0
37m,train,A1,"37m-(827814, 828664)",828210,828600,0,1,0,0,0,0,1,0,0,1
37m,train,bau,"37m-(827814, 828664)",828210,828600,0,1,0,0,0,0,1,0,0,1
37m,train,mas,"37m-(827814, 828664)",828210,828600,0,1,0,0,0,0,1,0,0,1
37m,train,sad,"37m-(827814, 828664)",828210,828600,0,1,0,0,0,0,1,0,0,1
37m,train,A3,"37m-(829265, 829549)",829265,829549,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(829265, 829549)",829265,829549,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(829265, 829549)",829265,829549,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(829265, 829549)",829265,829549,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(830053, 830407)",830053,830407,0,0,0,0,1,0,0,0,0,0
37m,train,A1,"37m-(830053, 830407)",830060,830340,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(830053, 830407)",830060,830340,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(830053, 830407)",830060,830340,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(830053, 830407)",830060,830340,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(830823, 831044)",830823,831044,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(830823, 831044)",830823,831044,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(830823, 831044)",830823,831044,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(830823, 831044)",830823,831044,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(831681, 834070)",831681,834070,0,1,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(831681, 834070)",831700,834030,0,0,0,0,1,0,1,0,0,1
37m,train,A1,"37m-(831681, 834070)",832590,834060,0,1,0,0,0,0,1,0,0,1
37m,train,bau,"37m-(831681, 834070)",832590,834060,0,1,0,0,0,0,1,0,0,1
37m,train,mas,"37m-(831681, 834070)",832590,834060,0,1,0,0,0,0,1,0,0,1
37m,train,sad,"37m-(831681, 834070)",832590,834060,0,1,0,0,0,0,1,0,0,1
37m,train,A3,"37m-(835628, 836867)",835628,836867,0,0,0,1,0,0,0,0,0,0
37m,train,A2,"37m-(835628, 836867)",835630,836770,0,0,0,1,0,0,1,0,0,1
37m,train,A1,"37m-(835628, 836867)",835910,836730,0,0,0,1,0,0,1,0,0,2
37m,train,bau,"37m-(835628, 836867)",835910,836730,0,0,0,1,0,0,1,0,0,2
37m,train,mas,"37m-(835628, 836867)",835910,836730,0,0,0,1,0,0,1,0,0,2
37m,train,sad,"37m-(835628, 836867)",835910,836730,0,0,0,1,0,0,1,0,0,2
37m,train,A3,"37m-(837398, 838885)",837398,838885,0,0,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(837398, 838885)",837480,838850,0,0,0,0,1,0,0,0,0,0
37m,train,A1,"37m-(837398, 838885)",837730,838860,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(837398, 838885)",837730,838860,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(837398, 838885)",837730,838860,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(837398, 838885)",837730,838860,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(840000, 841991)",840000,841991,0,0,0,1,0,0,0,0,0,0
37m,train,A2,"37m-(840000, 841991)",840045,841965,0,0,0,1,0,0,0,0,0,0
37m,train,A1,"37m-(840000, 841991)",840200,841950,0,0,0,1,0,0,1,0,0,1
37m,train,bau,"37m-(840000, 841991)",840200,841950,0,0,0,1,0,0,1,0,0,1
37m,train,mas,"37m-(840000, 841991)",840200,841950,0,0,0,1,0,0,1,0,0,1
37m,train,sad,"37m-(840000, 841991)",840200,841950,0,0,0,1,0,0,1,0,0,1
37m,train,A1,"37m-(842500, 843194)",842500,842950,0,1,0,0,0,0,1,0,0,1
37m,train,bau,"37m-(842500, 843194)",842500,842950,0,1,0,0,0,0,1,0,0,1
37m,train,mas,"37m-(842500, 843194)",842500,842950,0,1,0,0,0,0,1,0,0,1
37m,train,sad,"37m-(842500, 843194)",842500,842950,0,1,0,0,0,0,1,0,0,1
37m,train,A2,"37m-(842500, 843194)",842570,843080,0,1,0,0,1,0,1,0,0,1
37m,train,A3,"37m-(842500, 843194)",842575,843194,0,1,0,0,0,0,1,0,0,1
37m,train,A3,"37m-(843973, 844796)",843973,844796,0,0,0,0,1,0,0,0,0,0
37m,train,bau,"37m-(843973, 844796)",843973,844796,0,0,0,0,1,0,0,0,0,0
37m,train,mas,"37m-(843973, 844796)",843973,844796,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(843973, 844796)",843973,844796,0,0,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(845080, 845698)",845080,845630,0,1,0,0,0,0,0,0,0,0
37m,train,A3,"37m-(845080, 845698)",845097,845698,0,1,0,0,0,0,0,0,0,0
37m,train,A1,"37m-(845080, 845698)",845100,845370,0,1,0,0,0,0,1,0,0,1
37m,train,bau,"37m-(845080, 845698)",845100,845370,0,1,0,0,0,0,1,0,0,1
37m,train,mas,"37m-(845080, 845698)",845100,845370,0,1,0,0,0,0,1,0,0,1
37m,train,sad,"37m-(845080, 845698)",845100,845370,0,1,0,0,0,0,1,0,0,1
37m,train,A3,"37m-(846274, 846770)",846274,846770,0,0,0,1,0,0,0,0,0,0
37m,train,bau,"37m-(846274, 846770)",846274,846770,0,0,0,1,0,0,0,0,0,0
37m,train,mas,"37m-(846274, 846770)",846274,846770,0,0,0,1,0,0,0,0,0,0
37m,train,sad,"37m-(846274, 846770)",846274,846770,0,0,0,1,0,0,0,0,0,0
37m,train,A3,"37m-(847690, 850318)",847690,850318,0,1,0,0,1,0,1,0,0,1
37m,train,mas,"37m-(847690, 850318)",847690,850318,0,1,0,0,1,0,1,0,0,1
37m,train,sad,"37m-(847690, 850318)",847690,850318,0,1,0,0,1,0,1,0,0,1
37m,train,A2,"37m-(847690, 850318)",848180,850260,0,0,0,0,1,0,1,1,0,1
37m,train,A1,"37m-(847690, 850318)",848440,850150,0,0,0,0,1,1,1,0,0,2
37m,train,bau,"37m-(847690, 850318)",848440,850150,0,0,0,0,1,1,1,0,0,2
37m,train,A2,"37m-(850880, 851734)",850880,851620,0,0,0,0,1,0,1,0,0,1
37m,train,A3,"37m-(850880, 851734)",850885,851734,0,1,0,0,1,0,1,0,0,1
37m,train,A1,"37m-(850880, 851734)",850930,851400,0,1,0,0,0,0,1,0,0,1
37m,train,bau,"37m-(850880, 851734)",850930,851400,0,1,0,0,0,0,1,0,0,1
37m,train,mas,"37m-(850880, 851734)",850930,851400,0,1,0,0,0,0,1,0,0,1
37m,train,sad,"37m-(850880, 851734)",850930,851400,0,1,0,0,0,0,1,0,0,1
37m,train,A3,"37m-(852044, 855726)",852044,855726,0,1,0,0,1,0,0,0,0,0
37m,train,A2,"37m-(852044, 855726)",852080,855660,0,1,0,0,1,0,1,0,0,1
37m,train,A1,"37m-(852044, 855726)",852180,855620,0,0,0,0,1,1,0,0,0,1
37m,train,bau,"37m-(852044, 855726)",852180,855620,0,0,0,0,1,1,0,0,0,1
37m,train,mas,"37m-(852044, 855726)",852180,855620,0,0,0,0,1,1,0,0,0,1
37m,train,sad,"37m-(852044, 855726)",852180,855620,0,0,0,0,1,1,0,0,0,1
37m,train,A3,"37m-(856345, 856761)",856345,856761,0,0,0,0,1,0,1,0,0,1
37m,train,A1,"37m-(856345, 856761)",856370,856720,0,0,0,1,0,0,1,0,0,1
37m,train,bau,"37m-(856345, 856761)",856370,856720,0,0,0,1,0,0,1,0,0,1
37m,train,A2,"37m-(856345, 856761)",856400,856680,0,0,0,0,1,0,1,0,0,1
37m,train,mas,"37m-(856345, 856761)",856400,856680,0,0,0,0,1,0,1,0,0,1
37m,train,sad,"37m-(856345, 856761)",856400,856680,0,0,0,0,1,0,1,0,0,1
37m,train,A2,"37m-(857210, 857982)",857210,857690,0,0,0,0,1,0,0,0,0,0
37m,train,sad,"37m-(857210, 857982)",857210,857690,0,0,0,0,1,0,0,0,0,0
37m,train,A3,"37m-(857210, 857982)",857362,857982,0,0,0,1,0,0,0,0,0,0
37m,train,bau,"37m-(857210, 857982)",857362,857982,0,0,0,1,0,0,0,0,0,0
37m,train,mas,"37m-(857210, 857982)",857362,857982,0,0,0,1,0,0,0,0,0,0
39f,train,A1,"39f-(17110, 17220)",17110,17220,0,0,0,0,0,1,0,0,0,0
39f,train,bau,"39f-(17110, 17220)",17110,17220,0,0,0,0,0,1,0,0,0,0
39f,train,mas,"39f-(17110, 17220)",17110,17220,0,0,0,0,0,1,0,0,0,0
39f,train,sad,"39f-(17110, 17220)",17110,17220,0,0,0,0,0,1,0,0,0,0
39f,train,A1,"39f-(21225, 21378)",21225,21378,0,0,0,0,0,1,1,0,0,0
39f,train,bau,"39f-(21225, 21378)",21225,21378,0,0,0,0,0,1,1,0,0,0
39f,train,mas,"39f-(21225, 21378)",21225,21378,0,0,0,0,0,1,1,0,0,0
39f,train,sad,"39f-(21225, 21378)",21225,21378,0,0,0,0,0,1,1,0,0,0
39f,train,A3,"39f-(26070, 26770)",26070,26770,0,0,0,0,1,0,0,0,0,0
39f,train,bau,"39f-(26070, 26770)",26070,26770,0,0,0,0,1,0,0,0,0,0
39f,train,mas,"39f-(26070, 26770)",26070,26770,0,0,0,0,1,0,0,0,0,0
39f,train,sad,"39f-(26070, 26770)",26070,26770,0,0,0,0,1,0,0,0,0,0
39f,train,A1,"39f-(26789, 26863)",26789,26863,0,0,0,0,0,1,0,0,0,0
39f,train,bau,"39f-(26789, 26863)",26789,26863,0,0,0,0,0,1,0,0,0,0
39f,train,mas,"39f-(26789, 26863)",26789,26863,0,0,0,0,0,1,0,0,0,0
39f,train,sad,"39f-(26789, 26863)",26789,26863,0,0,0,0,0,1,0,0,0,0
39f,train,A1,"39f-(34826, 36250)",34826,35978,0,1,0,0,0,0,0,0,0,0
39f,train,bau,"39f-(34826, 36250)",34826,35978,0,1,0,0,0,0,0,0,0,0
39f,train,A2,"39f-(34826, 36250)",34840,35710,0,0,1,0,0,0,0,0,0,0
39f,train,mas,"39f-(34826, 36250)",34840,35710,0,0,1,0,0,0,0,0,0,0
39f,train,sad,"39f-(34826, 36250)",34840,35710,0,0,1,0,0,0,0,0,0,0
39f,train,A3,"39f-(34826, 36250)",34850,36250,1,0,0,0,0,0,0,0,0,0
39f,train,A1,"39f-(36273, 36742)",36273,36742,0,0,0,1,0,0,0,0,0,0
39f,train,bau,"39f-(36273, 36742)",36273,36742,0,0,0,1,0,0,0,0,0,0
39f,train,mas,"39f-(36273, 36742)",36273,36742,0,0,0,1,0,0,0,0,0,0
39f,train,sad,"39f-(36273, 36742)",36273,36742,0,0,0,1,0,0,0,0,0,0
39f,train,A1,"39f-(37152, 37284)",37152,37284,0,0,0,0,0,1,0,0,0,0
39f,train,bau,"39f-(37152, 37284)",37152,37284,0,0,0,0,0,1,0,0,0,0
39f,train,mas,"39f-(37152, 37284)",37152,37284,0,0,0,0,0,1,0,0,0,0
39f,train,sad,"39f-(37152, 37284)",37152,37284,0,0,0,0,0,1,0,0,0,0
39f,train,A3,"39f-(38210, 41670)",38210,41670,0,0,1,0,0,0,0,0,1,0
39f,train,A2,"39f-(38210, 41670)",38940,39280,0,0,0,0,1,0,0,0,0,0
39f,train,A1,"39f-(38210, 41670)",39495,39758,0,0,0,0,1,1,1,0,0,0
39f,train,bau,"39f-(38210, 41670)",39495,39758,0,0,0,0,1,1,1,0,0,0
39f,train,mas,"39f-(38210, 41670)",39495,39758,0,0,0,0,1,1,1,0,0,0
39f,train,sad,"39f-(38210, 41670)",39495,39758,0,0,0,0,1,1,1,0,0,0
39f,train,A2,"39f-(38210, 41670)",40550,41010,0,0,0,0,1,0,0,0,0,0
39f,train,A1,"39f-(38210, 41670)",41052,41515,0,0,0,0,0,1,0,0,0,0
39f,train,A2,"39f-(42870, 43560)",42870,43560,1,0,0,0,0,0,0,0,0,0
39f,train,A1,"39f-(42870, 43560)",42921,43273,1,0,0,0,0,0,0,0,0,0
39f,train,bau,"39f-(42870, 43560)",42921,43273,1,0,0,0,0,0,0,0,0,0
39f,train,mas,"39f-(42870, 43560)",42921,43273,1,0,0,0,0,0,0,0,0,0
39f,train,sad,"39f-(42870, 43560)",42921,43273,1,0,0,0,0,0,0,0,0,0
39f,train,A1,"39f-(51147, 51262)",51147,51262,0,0,0,0,0,1,0,0,0,0
39f,train,bau,"39f-(51147, 51262)",51147,51262,0,0,0,0,0,1,0,0,0,0
39f,train,mas,"39f-(51147, 51262)",51147,51262,0,0,0,0,0,1,0,0,0,0
39f,train,sad,"39f-(51147, 51262)",51147,51262,0,0,0,0,0,1,0,0,0,0
39f,train,A2,"39f-(51480, 52270)",51480,51770,1,0,0,0,0,0,0,0,0,0
39f,train,A1,"39f-(51480, 52270)",51536,51773,1,0,0,0,0,0,0,0,0,0
39f,train,bau,"39f-(51480, 52270)",51536,51773,1,0,0,0,0,0,0,0,0,0
39f,train,A3,"39f-(51480, 52270)",51540,52270,1,0,0,0,0,0,0,0,0,0
39f,train,mas,"39f-(51480, 52270)",51540,52270,1,0,0,0,0,0,0,0,0,0
39f,train,sad,"39f-(51480, 52270)",51540,52270,1,0,0,0,0,0,0,0,0,0
39f,train,A2,"39f-(56790, 57640)",56790,57130,0,0,1,0,0,0,0,0,0,0
39f,train,mas,"39f-(56790, 57640)",56790,57130,0,0,1,0,0,0,0,0,0,0
39f,train,sad,"39f-(56790, 57640)",56790,57130,0,0,1,0,0,0,0,0,0,0
39f,train,A1,"39f-(56790, 57640)",56826,57442,0,1,0,0,1,0,1,0,0,1
39f,train,bau,"39f-(56790, 57640)",56826,57442,0,1,0,0,1,0,1,0,0,1
39f,train,A3,"39f-(56790, 57640)",56910,57640,1,0,0,0,0,0,0,0,0,0
39f,train,A3,"39f-(58250, 59770)",58250,59770,0,1,0,0,0,0,0,0,0,0
39f,train,sad,"39f-(58250, 59770)",58250,59770,0,1,0,0,0,0,0,0,0,0
39f,train,A2,"39f-(58250, 59770)",58300,59700,1,1,0,0,0,0,1,0,0,1
39f,train,A1,"39f-(58250, 59770)",58320,59736,0,1,0,0,1,0,1,0,0,1
39f,train,bau,"39f-(58250, 59770)",58320,59736,0,1,0,0,1,0,1,0,0,1
39f,train,mas,"39f-(58250, 59770)",58320,59736,0,1,0,0,1,0,1,0,0,1
39f,train,A3,"39f-(76840, 78020)",76840,78020,0,1,0,0,0,0,0,0,0,0
39f,train,A2,"39f-(76840, 78020)",77020,77620,0,1,0,0,0,0,0,0,0,0
39f,train,mas,"39f-(76840, 78020)",77020,77620,0,1,0,0,0,0,0,0,0,0
39f,train,sad,"39f-(76840, 78020)",77020,77620,0,1,0,0,0,0,0,0,0,0
39f,train,A1,"39f-(76840, 78020)",77036,77931,0,1,0,0,1,0,1,0,0,1
39f,train,bau,"39f-(76840, 78020)",77036,77931,0,1,0,0,1,0,1,0,0,1
39f,train,A1,"39f-(78626, 79232)",78626,79232,0,0,0,1,0,0,0,0,0,0
39f,train,bau,"39f-(78626, 79232)",78626,79232,0,0,0,1,0,0,0,0,0,0
39f,train,mas,"39f-(78626, 79232)",78626,79232,0,0,0,1,0,0,0,0,0,0
39f,train,sad,"39f-(78626, 79232)",78626,79232,0,0,0,1,0,0,0,0,0,0
39f,train,A2,"39f-(78626, 79232)",78665,79165,0,0,0,1,0,0,0,0,0,0
39f,train,A2,"39f-(80030, 81080)",80030,81080,1,0,0,0,0,0,0,0,0,0
39f,train,bau,"39f-(80030, 81080)",80030,81080,1,0,0,0,0,0,0,0,0,0
39f,train,mas,"39f-(80030, 81080)",80030,81080,1,0,0,0,0,0,0,0,0,0
39f,train,sad,"39f-(80030, 81080)",80030,81080,1,0,0,0,0,0,0,0,0,0
39f,train,A2,"39f-(82170, 84530)",82170,83880,0,0,1,0,0,0,0,0,0,0
39f,train,A1,"39f-(82170, 84530)",82205,83873,0,0,1,0,0,0,1,0,0,1
39f,train,bau,"39f-(82170, 84530)",82205,83873,0,0,1,0,0,0,1,0,0,1
39f,train,A3,"39f-(82170, 84530)",82750,84530,0,0,1,0,0,0,0,0,0,0
39f,train,mas,"39f-(82170, 84530)",82750,84530,0,0,1,0,0,0,0,0,0,0
39f,train,sad,"39f-(82170, 84530)",82750,84530,0,0,1,0,0,0,0,0,0,0
39f,train,A1,"39f-(84552, 84620)",84552,84620,0,0,0,0,0,1,0,0,0,0
39f,train,bau,"39f-(84552, 84620)",84552,84620,0,0,0,0,0,1,0,0,0,0
39f,train,mas,"39f-(84552, 84620)",84552,84620,0,0,0,0,0,1,0,0,0,0
39f,train,sad,"39f-(84552, 84620)",84552,84620,0,0,0,0,0,1,0,0,0,0
39f,train,A1,"39f-(85631, 86820)",85631,86194,0,0,1,0,0,0,0,0,0,0
39f,train,bau,"39f-(85631, 86820)",85631,86194,0,0,1,0,0,0,0,0,0,0
39f,train,mas,"39f-(85631, 86820)",85631,86194,0,0,1,0,0,0,0,0,0,0
39f,train,sad,"39f-(85631, 86820)",85631,86194,0,0,1,0,0,0,0,0,0,0
39f,train,A2,"39f-(85631, 86820)",85680,86820,0,0,1,0,0,0,0,0,0,0
39f,train,A1,"39f-(86926, 87900)",86926,87320,1,0,0,0,0,0,0,0,0,0
39f,train,bau,"39f-(86926, 87900)",86926,87320,1,0,0,0,0,0,0,0,0,0
39f,train,mas,"39f-(86926, 87900)",86926,87320,1,0,0,0,0,0,0,0,0,0
39f,train,sad,"39f-(86926, 87900)",86926,87320,1,0,0,0,0,0,0,0,0,0
39f,train,A2,"39f-(86926, 87900)",86930,87810,1,0,0,0,0,0,0,0,0,0
39f,train,A3,"39f-(86926, 87900)",86980,87900,1,0,0,0,0,0,0,0,0,0
39f,train,A3,"39f-(93100, 94600)",93100,94600,1,0,0,0,0,1,0,0,0,0
39f,train,mas,"39f-(93100, 94600)",93100,94600,1,0,0,0,0,1,0,0,0,0
39f,train,sad,"39f-(93100, 94600)",93100,94600,1,0,0,0,0,1,0,0,0,0
39f,train,A1,"39f-(93100, 94600)",93479,94484,0,1,0,0,0,0,1,0,0,1
39f,train,bau,"39f-(93100, 94600)",93479,94484,0,1,0,0,0,0,1,0,0,1
39f,train,A2,"39f-(93100, 94600)",93650,94540,1,0,0,0,0,0,0,0,0,0
