media_file,annotator,start,end,label
37m,A3,35710,36510,B; 0; 0
37m,bau,35710,36510,B; 0; 0
37m,mas,35710,36510,B; 0; 0
37m,A2,36380,36710,B;0;0
37m,sad,36380,36710,B;0;0
37m,A3,37550,37950,P; 0; 0
37m,bau,37550,37950,P; 0; 0
37m,mas,37550,37950,P; 0; 0
37m,sad,37550,37950,P; 0; 0
37m,A3,39070,39320,B; 0; 0
37m,bau,39070,39320,B; 0; 0
37m,mas,39070,39320,B; 0; 0
37m,sad,39070,39320,B; 0; 0
37m,A3,40310,46210,P;0; 0
37m,A2,40420,40930,P;0;0
37m,sad,40420,40930,P;0;0
37m,A1,40430,46160,ISR;FG;1
37m,bau,40430,46160,ISR;FG;1
37m,mas,40430,46160,ISR;FG;1
37m,A2,41730,45060,P+B;0;1
37m,A2,45650,46100,P;0;0
37m,A3,47130,47810,B; 0; 0
37m,sad,47130,47810,B; 0; 0
37m,A2,47170,47760,B;0;0
37m,A1,47180,47780,B;0;0
37m,bau,47180,47780,B;0;0
37m,mas,47180,47780,B;0;0
37m,A3,49000,50070,B; 0; 0
37m,A1,49040,50020,B;0;0
37m,bau,49040,50020,B;0;0
37m,mas,49040,50020,B;0;0
37m,A2,49480,50050,B;0;0
37m,sad,49480,50050,B;0;0
37m,A3,51200,51770,B; 0; 0
37m,A1,51220,51760,B;FG;1
37m,bau,51220,51760,B;FG;1
37m,mas,51220,51760,B;FG;1
37m,A2,51370,51720,B;0;0
37m,sad,51370,51720,B;0;0
37m,A3,53340,53520,B; 0; 0
37m,bau,53340,53520,B; 0; 0
37m,mas,53340,53520,B; 0; 0
37m,A2,53460,53610,B;V+FG;1
37m,sad,53460,53610,B;V+FG;1
37m,A1,54190,54900,B;FG;1
37m,A3,54190,54980,B; FG; 1
37m,bau,54190,54900,B;FG;1
37m,mas,54190,54900,B;FG;1
37m,sad,54190,54980,B; FG; 1
37m,A2,54210,54860,B;FG;1
37m,A3,55560,56190,B; 0; 0
37m,bau,55560,56190,B; 0; 0
37m,mas,55560,56190,B; 0; 0
37m,sad,55560,56190,B; 0; 0
37m,A3,57270,58330,P; FG; 0
37m,A1,57300,58320,P;0;0
37m,bau,57300,58320,P;0;0
37m,mas,57300,58320,P;0;0
37m,A2,57370,58270,P;0;0
37m,sad,57370,58270,P;0;0
37m,A1,59400,61310,B;FG;1
37m,A3,59400,61330,B; FG; 0
37m,bau,59400,61310,B;FG;1
37m,mas,59400,61310,B;FG;1
37m,A2,60890,61430,B;FG;1
37m,sad,60890,61430,B;FG;1
37m,A1,61970,62550,B;0;0
37m,A3,61970,62540,B; 0; 0
37m,bau,61970,62550,B;0;0
37m,mas,61970,62550,B;0;0
37m,A2,62030,62500,B;0;1
37m,sad,62030,62500,B;0;1
37m,A3,63830,64050,B; 0; 0
37m,A2,63890,64140,B;0;1
37m,A1,64000,64850,B;FG;1
37m,bau,64000,64850,B;FG;1
37m,mas,64000,64850,B;FG;1
37m,sad,64000,64850,B;FG;1
37m,A2,65640,66020,P;0;0
37m,A1,65710,66060,P;0;0
37m,bau,65710,66060,P;0;0
37m,mas,65710,66060,P;0;0
37m,A3,65820,66060,P; 0; 0
37m,sad,65820,66060,P; 0; 0
37m,A3,67830,72560,B+ISR; 0; 0
37m,A2,67860,72530,B;0;1
37m,A1,69270,72530,B;FG;2
37m,bau,69270,72530,B;FG;2
37m,mas,69270,72530,B;FG;2
37m,sad,69270,72530,B;FG;2
37m,A3,75100,77480,P; 0; 0
37m,sad,75100,77480,P; 0; 0
37m,A2,75160,77390,P;FG;1
37m,A1,75200,77450,P;FG;1
37m,bau,75200,77450,P;FG;1
37m,mas,75200,77450,P;FG;1
37m,A3,78240,78610,B; 0; 0
37m,sad,78240,78610,B; 0; 0
37m,A1,78580,80710,SR+MUR;FG;1
37m,bau,78580,80710,SR+MUR;FG;1
37m,mas,78580,80710,SR+MUR;FG;1
37m,A2,78600,81010,MUR+B;FG;1
37m,A3,78610,81920,SR+B+MUR; 0; 0
37m,A3,82050,82800,B; 0; 0
37m,sad,82050,82800,B; 0; 0
37m,A1,82060,82690,B;FG;1
37m,bau,82060,82690,B;FG;1
37m,mas,82060,82690,B;FG;1
37m,A2,82100,82710,B;0;0
37m,A1,83350,88390,P;FG;1
37m,bau,83350,88390,P;FG;1
37m,mas,83350,88390,P;FG;1
37m,sad,83350,88390,P;FG;1
37m,A3,83390,88430,P+ISR; 0; 0
37m,A2,83400,88420,P;FG;1
37m,A1,89370,90510,B;FG;1
37m,bau,89370,90510,B;FG;1
37m,mas,89370,90510,B;FG;1
37m,sad,89370,90510,B;FG;1
37m,A3,89380,90530,B; 0; 0
37m,A2,89380,90520,B;0;0
37m,A3,90970,91460,P; 0; 0
37m,A2,90980,91410,P;0;0
37m,sad,90980,91410,P;0;0
37m,A1,91010,91480,P;FG;1
37m,bau,91010,91480,P;FG;1
37m,mas,91010,91480,P;FG;1
37m,A3,92070,92440,B; 0; 0
37m,bau,92070,92440,B; 0; 0
37m,mas,92070,92440,B; 0; 0
37m,sad,92070,92440,B; 0; 0
37m,A3,92860,93350,B; 0; 0
37m,bau,92860,93350,B; 0; 0
37m,mas,92860,93350,B; 0; 0
37m,sad,92860,93350,B; 0; 0
37m,A3,95020,95550,B; 0; 0
37m,bau,95020,95550,B; 0; 0
37m,mas,95020,95550,B; 0; 0
37m,sad,95020,95550,B; 0; 0
37m,A3,96850,101980,B; V+FG; 0
37m,A2,96850,98300,P;0;0
37m,sad,96850,98300,P;0;0
37m,A1,96920,101980,B;FG+V;2
37m,bau,96920,101980,B;FG+V;2
37m,mas,96920,101980,B;FG+V;2
37m,A2,100240,101970,B+P;0;0
37m,A2,102580,102870,B;V+FG;1
37m,A1,102680,102840,B;V;1
37m,bau,102680,102840,B;V;1
37m,mas,102680,102840,B;V;1
37m,sad,102680,102840,B;V;1
37m,A3,102890,103030,B; 0; 0
37m,bau,102890,103030,B; 0; 0
37m,mas,102890,103030,B; 0; 0
37m,sad,102890,103030,B; 0; 0
37m,A1,103460,104460,P;0;0
37m,A3,103460,104380,P; 0; 0
37m,bau,103460,104460,P;0;0
37m,mas,103460,104460,P;0;0
37m,sad,103460,104380,P; 0; 0
37m,A2,103480,104450,P;0;0
37m,A2,104890,105330,P;0;0
37m,A1,104910,105350,P;0;0
37m,A3,104910,105440,P; 0; 0
37m,bau,104910,105350,P;0;0
37m,mas,104910,105350,P;0;0
37m,sad,104910,105440,P; 0; 0
37m,A3,107230,109570,B; V; 0
37m,sad,107230,109570,B; V; 0
37m,A1,107850,109500,B;FG;1
37m,A2,107850,109550,B;0;0
37m,bau,107850,109500,B;FG;1
37m,mas,107850,109500,B;FG;1
37m,A2,111310,111720,B;0;0
37m,A3,111440,111750,B; 0; 0
37m,A1,111460,111640,B;FG;1
37m,bau,111460,111640,B;FG;1
37m,mas,111460,111640,B;FG;1
37m,sad,111460,111640,B;FG;1
37m,A3,112420,113680,B; 0; 0
37m,A1,112430,113340,B;FG;1
37m,bau,112430,113340,B;FG;1
37m,mas,112430,113340,B;FG;1
37m,A2,113160,113670,B;0;0
37m,sad,113160,113670,B;0;0
37m,A2,114370,114870,B;0;0
37m,sad,114370,114870,B;0;0
37m,A3,114390,114860,B; 0; 0
37m,bau,114390,114860,B; 0; 0
37m,mas,114390,114860,B; 0; 0
37m,A3,116460,119690,B; 0; 0
37m,A2,116480,119690,B;0;1
37m,A1,116510,119640,B;V+FG;2
37m,bau,116510,119640,B;V+FG;2
37m,mas,116510,119640,B;V+FG;2
37m,sad,116510,119640,B;V+FG;2
37m,A1,120820,121720,P;FG;1
37m,A2,120820,121740,ISR;0;0
37m,bau,120820,121720,P;FG;1
37m,mas,120820,121720,P;FG;1
37m,A3,120850,121750,ISR; FG; 0
37m,sad,120850,121750,ISR; FG; 0
37m,A3,122730,127530,B+ISR; V+FG; 1
37m,sad,122730,127530,B+ISR; V+FG; 1
37m,A2,123015,124775,ISR;FG+HM;1
37m,A1,123650,124750,_;FG;1
37m,bau,123650,124750,_;FG;1
37m,mas,123650,124750,_;FG;1
37m,A1,124910,127520,B;V;1
37m,A2,125160,127500,B+ISR;FG;1
37m,A2,128650,129420,B;0;1
37m,A3,128680,129430,B; V; 0
37m,A1,129030,129380,B;V;1
37m,bau,129030,129380,B;V;1
37m,mas,129030,129380,B;V;1
37m,sad,129030,129380,B;V;1
37m,A3,130680,131720,B; 0; 0
37m,bau,130680,131720,B; 0; 0
37m,mas,130680,131720,B; 0; 0
37m,sad,130680,131720,B; 0; 0
37m,A3,132770,132970,B; 0; 0
37m,bau,132770,132970,B; 0; 0
37m,mas,132770,132970,B; 0; 0
37m,sad,132770,132970,B; 0; 0
37m,A3,133720,134060,P; 0; 0
37m,bau,133720,134060,P; 0; 0
37m,mas,133720,134060,P; 0; 0
37m,sad,133720,134060,P; 0; 0
37m,A2,134680,135270,B;0;0
37m,sad,134680,135270,B;0;0
37m,A3,134720,135320,B+ISR; 0; 0
37m,bau,134720,135320,B+ISR; 0; 0
37m,mas,134720,135320,B+ISR; 0; 0
37m,A3,136000,137510,P; 0; 0
37m,sad,136000,137510,P; 0; 0
37m,A1,136610,137490,P;0;0
37m,bau,136610,137490,P;0;0
37m,mas,136610,137490,P;0;0
37m,A2,136640,137460,P;0;0
37m,A1,138460,138910,P;0;0
37m,bau,138460,138910,P;0;0
37m,mas,138460,138910,P;0;0
37m,sad,138460,138910,P;0;0
37m,A2,138480,138980,P;0;0
37m,A3,138510,139020,P; 0; 0
37m,A2,139580,141500,P;0;1
37m,A1,139610,141510,P;0;0
37m,bau,139610,141510,P;0;0
37m,mas,139610,141510,P;0;0
37m,A3,139950,141530,P; 0; 0
37m,sad,139950,141530,P; 0; 0
37m,A3,141910,142680,B; 0; 0
37m,bau,141910,142680,B; 0; 0
37m,mas,141910,142680,B; 0; 0
37m,sad,141910,142680,B; 0; 0
37m,A3,143410,144330,B; 0; 0
37m,bau,143410,144330,B; 0; 0
37m,mas,143410,144330,B; 0; 0
37m,sad,143410,144330,B; 0; 0
37m,A3,145300,145790,B; 0; 0
37m,bau,145300,145790,B; 0; 0
37m,mas,145300,145790,B; 0; 0
37m,A2,145320,145790,B;0;0
37m,sad,145320,145790,B;0;0
37m,A2,146610,147420,B;0;1
37m,A3,146620,147450,B; 0; 1
37m,A1,147130,147520,SR;0;0
37m,bau,147130,147520,SR;0;0
37m,mas,147130,147520,SR;0;0
37m,sad,147130,147520,SR;0;0
37m,A3,148230,150320,B+P; 0; 0
37m,A1,148240,150280,B+P;FG;1
37m,bau,148240,150280,B+P;FG;1
37m,mas,148240,150280,B+P;FG;1
37m,sad,148240,150280,B+P;FG;1
37m,A2,148260,150330,P;0;0
37m,A1,151900,152450,B;V+HM;1
37m,bau,151900,152450,B;V+HM;1
37m,mas,151900,152450,B;V+HM;1
37m,sad,151900,152450,B;V+HM;1
37m,A2,151950,152600,B;FG+HM;1
37m,A3,152060,152690,B+ISR; 0; 0
37m,A3,154530,161770,B+P; 0; 0
37m,sad,154530,161770,B+P; 0; 0
37m,A1,154570,156760,B;0;0
37m,A2,154570,156190,B;0;0
37m,bau,154570,156760,B;0;0
37m,mas,154570,156760,B;0;0
37m,A2,156270,161740,B+ISR;0;0
37m,A1,156830,161730,P;FG;2
37m,A2,163720,165260,B;FG+HM;1
37m,sad,163720,165260,B;FG+HM;1
37m,A3,163880,165270,B+ISR; 0; 1
37m,A1,163950,165220,B;V+FG;1
37m,bau,163950,165220,B;V+FG;1
37m,mas,163950,165220,B;V+FG;1
37m,A3,166080,166490,B; 0; 0
37m,bau,166080,166490,B; 0; 0
37m,mas,166080,166490,B; 0; 0
37m,sad,166080,166490,B; 0; 0
37m,A3,166880,168280,B; V; 0
37m,A1,166910,168220,B;V;1
37m,bau,166910,168220,B;V;1
37m,mas,166910,168220,B;V;1
37m,A2,167140,167440,B;V;0
37m,sad,167140,167440,B;V;0
37m,A2,168830,169320,ISR;FG;1
37m,A1,168840,169300,ISR;FG;1
37m,bau,168840,169300,ISR;FG;1
37m,mas,168840,169300,ISR;FG;1
37m,A3,168900,169390,ISR; 0; 0
37m,sad,168900,169390,ISR; 0; 0
37m,A3,170240,170960,B; V; 0
37m,bau,170240,170960,B; V; 0
37m,mas,170240,170960,B; V; 0
37m,A2,170680,170950,B;0;0
37m,sad,170680,170950,B;0;0
37m,A3,171990,173910,B+ISR; 0; 0
37m,A2,172710,173810,B+ISR;0;1
37m,A1,173500,173840,ISR;FG;1
37m,bau,173500,173840,ISR;FG;1
37m,mas,173500,173840,ISR;FG;1
37m,sad,173500,173840,ISR;FG;1
37m,A1,174600,175120,P;0;0
37m,bau,174600,175120,P;0;0
37m,mas,174600,175120,P;0;0
37m,A2,174610,175110,P;0;0
37m,A3,174620,175140,P; 0; 0
37m,sad,174620,175140,P; 0; 0
37m,A3,175750,178340,P+ISR; 0; 0
37m,A2,175760,178350,B+P;FG;0
37m,A1,175840,178320,P;FG;1
37m,bau,175840,178320,P;FG;1
37m,mas,175840,178320,P;FG;1
37m,sad,175840,178320,P;FG;1
37m,A2,179190,179870,B;0;1
37m,A3,179235,179855,B+ISR; 0; 1
37m,A1,179280,179720,B;FG;1
37m,bau,179280,179720,B;FG;1
37m,mas,179280,179720,B;FG;1
37m,sad,179280,179720,B;FG;1
37m,A3,180300,181400,B; 0; 0
37m,A2,180320,181400,B;0;1
37m,A1,180370,181410,B;V;1
37m,bau,180370,181410,B;V;1
37m,mas,180370,181410,B;V;1
37m,sad,180370,181410,B;V;1
37m,A2,182620,187830,MUR;FG;1
37m,A1,182790,187400,MUR;FG;2
37m,bau,182790,187400,MUR;FG;2
37m,mas,182790,187400,MUR;FG;2
37m,sad,182790,187400,MUR;FG;2
37m,A3,182820,187990,MUR+B; 0; 0
37m,A3,188580,189380,P; 0; 0
37m,bau,188580,189380,P; 0; 0
37m,mas,188580,189380,P; 0; 0
37m,sad,188580,189380,P; 0; 0
37m,A3,189710,196120,P+ISR; 0; 0
37m,A2,189730,194510,P;HM;1
37m,sad,189730,194510,P;HM;1
37m,A1,189770,196120,P;0;0
37m,bau,189770,196120,P;0;0
37m,mas,189770,196120,P;0;0
37m,A2,194990,196080,P;0;0
37m,A3,196740,202330,B+ISR; 0; 0
37m,A1,196880,202140,ISR;FG;2
37m,bau,196880,202140,ISR;FG;2
37m,mas,196880,202140,ISR;FG;2
37m,A2,197440,202320,ISR+P;0;0
37m,sad,197440,202320,ISR+P;0;0
37m,A1,211900,213330,P;FG;1
37m,bau,211900,213330,P;FG;1
37m,mas,211900,213330,P;FG;1
37m,A2,211960,213360,ISR+B;V+FG;1
37m,A3,212010,213470,P+ISR; 0; 0
37m,sad,212010,213470,P+ISR; 0; 0
37m,A1,214280,214600,P;0;0
37m,bau,214280,214600,P;0;0
37m,mas,214280,214600,P;0;0
37m,sad,214280,214600,P;0;0
37m,A2,214340,214740,P;0;1
37m,A3,214380,214760,P; 0; 0
37m,A2,215130,218250,B;FG;1
37m,A3,215170,218260,B; 0; 0
37m,A1,215180,218180,B;V;1
37m,bau,215180,218180,B;V;1
37m,mas,215180,218180,B;V;1
37m,sad,215180,218180,B;V;1
37m,A1,218880,220640,ISR;FG;1
37m,bau,218880,220640,ISR;FG;1
37m,mas,218880,220640,ISR;FG;1
37m,sad,218880,220640,ISR;FG;1
37m,A3,218900,220700,P+B+ISR; 0; 0
37m,A2,218910,220710,MUR;0;0
37m,A3,221420,221930,B; 0; 0
37m,bau,221420,221930,B; 0; 0
37m,mas,221420,221930,B; 0; 0
37m,sad,221420,221930,B; 0; 0
37m,A3,222350,224960,B+ISR; 0; 0
37m,A2,222360,224950,B;0;1
37m,A1,222440,224930,B;V;1
37m,bau,222440,224930,B;V;1
37m,mas,222440,224930,B;V;1
37m,sad,222440,224930,B;V;1
37m,A2,225770,226080,B;0;0
37m,sad,225770,226080,B;0;0
37m,A3,225800,226080,B; 0; 0
37m,bau,225800,226080,B; 0; 0
37m,mas,225800,226080,B; 0; 0
37m,A3,226510,228070,B; 0; 0
37m,A2,226560,228030,B;0;0
37m,A1,226890,228040,B;FG;1
37m,bau,226890,228040,B;FG;1
37m,mas,226890,228040,B;FG;1
37m,sad,226890,228040,B;FG;1
37m,A3,228890,230540,B+ISR; 0; 0
37m,A2,228890,230490,ISR+B;0;0
37m,A1,228940,230280,ISR;0;0
37m,bau,228940,230280,ISR;0;0
37m,mas,228940,230280,ISR;0;0
37m,sad,228940,230280,ISR;0;0
37m,A2,230990,231910,ISR+B;0;0
37m,sad,230990,231910,ISR+B;0;0
37m,A3,231020,231980,B; 0; 0
37m,A1,231040,232010,SR;FG;1
37m,bau,231040,232010,SR;FG;1
37m,mas,231040,232010,SR;FG;1
37m,A2,232190,233380,ISR+P;FG+HM;1
37m,sad,232190,233380,ISR+P;FG+HM;1
37m,A3,232540,233400,P; FG; 0
37m,A1,232570,233360,P;FG;1
37m,bau,232570,233360,P;FG;1
37m,mas,232570,233360,P;FG;1
37m,A3,233760,234110,B; 0; 0
37m,bau,233760,234110,B; 0; 0
37m,mas,233760,234110,B; 0; 0
37m,sad,233760,234110,B; 0; 0
37m,A1,234600,237860,B;V+FG;2
37m,A3,234600,237870,B+ISR; 0; 0
37m,A2,234600,237880,B+ISR;FG;1
37m,bau,234600,237860,B;V+FG;2
37m,mas,234600,237860,B;V+FG;2
37m,sad,234600,237860,B;V+FG;2
37m,A3,238520,239250,B; 0; 0
37m,bau,238520,239250,B; 0; 0
37m,mas,238520,239250,B; 0; 0
37m,sad,238520,239250,B; 0; 0
37m,A3,240460,241820,B+ISR; 0; 0
37m,A2,240480,241800,ISR+B;0;0
37m,A1,240580,241500,SR;FG;1
37m,bau,240580,241500,SR;FG;1
37m,mas,240580,241500,SR;FG;1
37m,sad,240580,241500,SR;FG;1
37m,A3,243320,243870,B; 0; 0
37m,bau,243320,243870,B; 0; 0
37m,mas,243320,243870,B; 0; 0
37m,sad,243320,243870,B; 0; 0
37m,A2,244190,244760,B;0;0
37m,sad,244190,244760,B;0;0
37m,A3,244230,244770,B; 0; 0
37m,bau,244230,244770,B; 0; 0
37m,mas,244230,244770,B; 0; 0
37m,A2,246130,247770,P;0;0
37m,sad,246130,247770,P;0;0
37m,A3,246230,247800,P+ISR; 0; 0
37m,A1,246310,247790,P;FG;1
37m,bau,246310,247790,P;FG;1
37m,mas,246310,247790,P;FG;1
37m,A3,251070,251430,P; 0; 0
37m,bau,251070,251430,P; 0; 0
37m,mas,251070,251430,P; 0; 0
37m,sad,251070,251430,P; 0; 0
37m,A2,251700,253420,MUR;HM;0
37m,bau,251700,253420,MUR;HM;0
37m,mas,251700,253420,MUR;HM;0
37m,sad,251700,253420,MUR;HM;0
37m,A3,253660,254480,B; 0; 0
37m,bau,253660,254480,B; 0; 0
37m,mas,253660,254480,B; 0; 0
37m,A2,254040,254480,B;FG;1
37m,sad,254040,254480,B;FG;1
37m,A2,255420,258290,MUR+P;0;1
37m,A3,255450,258270,P+ISR; 0; 0
37m,A1,255570,257680,P;FG;1
37m,bau,255570,257680,P;FG;1
37m,mas,255570,257680,P;FG;1
37m,sad,255570,257680,P;FG;1
37m,A3,258950,259750,B; 0; 0
37m,bau,258950,259750,B; 0; 0
37m,mas,258950,259750,B; 0; 0
37m,sad,258950,259750,B; 0; 0
37m,A2,260280,263550,P;0;0
37m,sad,260280,263550,P;0;0
37m,A3,260320,265820,P+ISR; FG; 0
37m,A1,260330,265800,P;FG;1
37m,bau,260330,265800,P;FG;1
37m,mas,260330,265800,P;FG;1
37m,A2,264350,265820,P;FG;0
37m,A3,266520,267400,B; 0; 0
37m,A2,266560,267390,B;0;0
37m,A1,266610,267350,B;FG;1
37m,bau,266610,267350,B;FG;1
37m,mas,266610,267350,B;FG;1
37m,sad,266610,267350,B;FG;1
37m,A3,268840,270060,P; 0; 0
37m,A2,268870,270040,P;0;0
37m,A1,268930,270050,P;0;0
37m,bau,268930,270050,P;0;0
37m,mas,268930,270050,P;0;0
37m,sad,268930,270050,P;0;0
37m,A3,272580,279350,B+P; V; 1
37m,sad,272580,279350,B+P; V; 1
37m,A2,273520,279330,B+P;FG;1
37m,A1,273570,279280,_;V;2
37m,bau,273570,279280,_;V;2
37m,mas,273570,279280,_;V;2
37m,A3,279860,280420,P; 0; 0
37m,A2,279860,280400,P;0;0
37m,bau,279860,280420,P; 0; 0
37m,mas,279860,280420,P; 0; 0
37m,sad,279860,280400,P;0;0
37m,A2,281150,281830,B;0;0
37m,A3,281185,281865,B; 0; 0
37m,A1,281200,281810,B;FG;1
37m,bau,281200,281810,B;FG;1
37m,mas,281200,281810,B;FG;1
37m,sad,281200,281810,B;FG;1
37m,A3,282290,282580,P; 0; 0
37m,bau,282290,282580,P; 0; 0
37m,mas,282290,282580,P; 0; 0
37m,sad,282290,282580,P; 0; 0
37m,A3,283230,284070,P; 0; 0
37m,A2,283250,284050,P;0;0
37m,A1,283320,284060,P;0;0
37m,bau,283320,284060,P;0;0
37m,mas,283320,284060,P;0;0
37m,sad,283320,284060,P;0;0
37m,A2,285300,285870,P;FG;1
37m,sad,285300,285870,P;FG;1
37m,A1,285360,285890,P;FG;1
37m,bau,285360,285890,P;FG;1
37m,mas,285360,285890,P;FG;1
37m,A3,285430,285890,P; 0; 0
37m,A3,286810,287830,B; 0; 0
37m,A2,286810,287820,ISR+B;0;1
37m,A1,286850,287830,B;V;1
37m,bau,286850,287830,B;V;1
37m,mas,286850,287830,B;V;1
37m,sad,286850,287830,B;V;1
37m,A3,288090,289030,P; FG; 1
37m,sad,288090,289030,P; FG; 1
37m,A1,288160,288950,P;FG;1
37m,bau,288160,288950,P;FG;1
37m,mas,288160,288950,P;FG;1
37m,A2,288170,289020,P;FG;1
37m,A2,290440,291090,B;FG;1
37m,sad,290440,291090,B;FG;1
37m,A3,290510,291120,B; 0; 0
37m,bau,290510,291120,B; 0; 0
37m,mas,290510,291120,B; 0; 0
37m,A2,292120,293530,B;0;1
37m,A3,292140,293550,B; 0; 0
37m,A1,292990,293530,ISR;FG;1
37m,bau,292990,293530,ISR;FG;1
37m,mas,292990,293530,ISR;FG;1
37m,sad,292990,293530,ISR;FG;1
37m,A3,294080,294430,B; 0; 0
37m,bau,294080,294430,B; 0; 0
37m,mas,294080,294430,B; 0; 0
37m,sad,294080,294430,B; 0; 0
37m,A1,295000,295640,P;FG;1
37m,A3,295000,295690,P; 0 0
37m,bau,295000,295640,P;FG;1
37m,mas,295000,295640,P;FG;1
37m,sad,295000,295640,P;FG;1
37m,A2,295010,295670,P;FG;0
37m,A3,297180,297490,B; 0; 0
37m,bau,297180,297490,B; 0; 0
37m,mas,297180,297490,B; 0; 0
37m,sad,297180,297490,B; 0; 0
37m,A3,311320,313120,P; 0; 0
37m,A2,311320,313130,B;FG;1
37m,A1,311380,313070,B;FG;1
37m,bau,311380,313070,B;FG;1
37m,mas,311380,313070,B;FG;1
37m,sad,311380,313070,B;FG;1
37m,A3,313630,315380,B; 0; 0
37m,sad,313630,315380,B; 0; 0
37m,A2,313640,315350,P;0;0
37m,A1,313660,315360,P;0;0
37m,bau,313660,315360,P;0;0
37m,mas,313660,315360,P;0;0
37m,A2,316140,320290,B;0;1
37m,A3,316170,320270,B+ISR; 0; 0
37m,A1,316230,320210,B;V;2
37m,bau,316230,320210,B;V;2
37m,mas,316230,320210,B;V;2
37m,sad,316230,320210,B;V;2
37m,A2,321140,323480,B+ISR;0;1
37m,A3,321150,323480,B+ISR; 0; 0
37m,A1,321180,323450,B;FG+V;2
37m,bau,321180,323450,B;FG+V;2
37m,mas,321180,323450,B;FG+V;2
37m,sad,321180,323450,B;FG+V;2
37m,A3,324060,328030,B; 0; 0
37m,A1,324140,327980,B;FG+V;1
37m,bau,324140,327980,B;FG+V;1
37m,mas,324140,327980,B;FG+V;1
37m,A2,324500,328000,B;0;1
37m,sad,324500,328000,B;0;1
37m,A3,328750,329130,B; 0; 0
37m,bau,328750,329130,B; 0; 0
37m,mas,328750,329130,B; 0; 0
37m,sad,328750,329130,B; 0; 0
37m,A3,330940,334930,P; 0; 0
37m,A2,330950,334930,P;FG;1
37m,A1,330970,334930,P;FG;1
37m,bau,330970,334930,P;FG;1
37m,mas,330970,334930,P;FG;1
37m,sad,330970,334930,P;FG;1
37m,A1,336740,339710,P;FG;1
37m,bau,336740,339710,P;FG;1
37m,mas,336740,339710,P;FG;1
37m,A3,336770,339770,P; 0; 0
37m,A2,336770,339700,P;FG;1
37m,sad,336770,339770,P; 0; 0
37m,A3,343350,345110,B; V; 0
37m,bau,343350,345110,B; V; 0
37m,mas,343350,345110,B; V; 0
37m,A2,344040,344640,B;0;0
37m,sad,344040,344640,B;0;0
37m,A2,344700,345080,B;V;0
37m,A2,345610,346030,B;0;0
37m,sad,345610,346030,B;0;0
37m,A1,345640,346070,ISR;FG;1
37m,A3,345640,346060,B; 0; 0
37m,bau,345640,346070,ISR;FG;1
37m,mas,345640,346070,ISR;FG;1
37m,A3,348540,349880,B+ISR; 0; 0
37m,A2,348540,349860,B;HM;0
37m,A1,348570,349850,B;FG+V;2
37m,bau,348570,349850,B;FG+V;2
37m,mas,348570,349850,B;FG+V;2
37m,sad,348570,349850,B;FG+V;2
37m,A2,350590,352200,B;0;1
37m,A3,350640,352180,B+ISR; 0; 0
37m,A1,350700,352170,B;V;2
37m,bau,350700,352170,B;V;2
37m,mas,350700,352170,B;V;2
37m,sad,350700,352170,B;V;2
37m,A2,353060,353980,B;FG;1
37m,sad,353060,353980,B;FG;1
37m,A1,353170,353990,B;V+FG;1
37m,bau,353170,353990,B;V+FG;1
37m,mas,353170,353990,B;V+FG;1
37m,A3,353210,354010,B+ISR; 0; 0
37m,A1,354420,354870,B;FG;1
37m,bau,354420,354870,B;FG;1
37m,mas,354420,354870,B;FG;1
37m,A3,354430,354880,B; 0; 0
37m,A2,354440,354820,B;0;1
37m,sad,354440,354820,B;0;1
37m,A2,355200,355790,ISR;FG+HM;1
37m,A1,355240,355780,ISR;FG;2
37m,bau,355240,355780,ISR;FG;2
37m,mas,355240,355780,ISR;FG;2
37m,A3,355510,355800,B; FG; 0
37m,sad,355510,355800,B; FG; 0
37m,A2,356470,357500,B;0;0
37m,A3,356480,357530,B; 0; 0
37m,A1,356510,357510,B;FG;1
37m,bau,356510,357510,B;FG;1
37m,mas,356510,357510,B;FG;1
37m,sad,356510,357510,B;FG;1
37m,A3,358570,359340,B; V; 0
37m,A2,358570,359330,B;FG;1
37m,A1,358610,359190,_;V;1
37m,bau,358610,359190,_;V;1
37m,mas,358610,359190,_;V;1
37m,sad,358610,359190,_;V;1
37m,A3,360030,360910,P; 0; 0
37m,A2,360030,360900,P;FG;1
37m,A1,360040,360880,P;FG;1
37m,bau,360040,360880,P;FG;1
37m,mas,360040,360880,P;FG;1
37m,sad,360040,360880,P;FG;1
37m,A3,361500,363640,B; 0; 0
37m,A2,361530,363620,B;0;0
37m,A1,361600,363590,B;FG;1
37m,bau,361600,363590,B;FG;1
37m,mas,361600,363590,B;FG;1
37m,sad,361600,363590,B;FG;1
37m,A3,364220,364710,B; 0; 0
37m,bau,364220,364710,B; 0; 0
37m,mas,364220,364710,B; 0; 0
37m,A2,364230,364720,B;0;0
37m,sad,364230,364720,B;0;0
37m,A3,365620,365860,B; 0; 0
37m,bau,365620,365860,B; 0; 0
37m,mas,365620,365860,B; 0; 0
37m,sad,365620,365860,B; 0; 0
37m,A3,366940,368230,B; 0; 0
37m,A1,367860,368200,ISR;0;0
37m,bau,367860,368200,ISR;0;0
37m,mas,367860,368200,ISR;0;0
37m,sad,367860,368200,ISR;0;0
37m,A3,368880,369840,P; 0; 0
37m,A2,368880,369830,P;FG;1
37m,A1,368940,369840,P;FG;1
37m,bau,368940,369840,P;FG;1
